Label,Desc,Decision Option,Trade_off
Excluding Family Labour,1,rice-maize-areca palm,735.5378251
Excluding Family Labour,1,rice-maize-areca palm,3147.459796
Excluding Family Labour,1,rice-maize-areca palm,1110.070814
Excluding Family Labour,1,rice-maize-areca palm,-575.736232
Excluding Family Labour,1,rice-maize-areca palm,4650.195963
Excluding Family Labour,1,rice-maize-areca palm,2636.279909
Excluding Family Labour,1,rice-maize-areca palm,9762.991262
Excluding Family Labour,1,rice-maize-areca palm,5542.284922
Excluding Family Labour,1,rice-maize-areca palm,1883.190104
Excluding Family Labour,1,rice-maize-areca palm,-5859.07207
Excluding Family Labour,1,rice-maize-areca palm,9982.771247
Excluding Family Labour,1,rice-maize-areca palm,-2873.099448
Excluding Family Labour,1,rice-maize-areca palm,6608.559685
Excluding Family Labour,1,rice-maize-areca palm,2906.329382
Excluding Family Labour,1,rice-maize-areca palm,-4427.296473
Excluding Family Labour,1,rice-maize-areca palm,3779.33496
Excluding Family Labour,1,rice-maize-areca palm,1242.938446
Excluding Family Labour,1,rice-maize-areca palm,2877.034566
Excluding Family Labour,1,rice-maize-areca palm,2878.491065
Excluding Family Labour,1,rice-maize-areca palm,5497.235428
Excluding Family Labour,1,rice-maize-areca palm,-837.2806517
Excluding Family Labour,1,rice-maize-areca palm,1525.466763
Excluding Family Labour,1,rice-maize-areca palm,2443.665687
Excluding Family Labour,1,rice-maize-areca palm,2835.18819
Excluding Family Labour,1,rice-maize-areca palm,-1062.961871
Excluding Family Labour,1,rice-maize-areca palm,-1753.242007
Excluding Family Labour,1,rice-maize-areca palm,-4462.150655
Excluding Family Labour,1,rice-maize-areca palm,-7385.426131
Excluding Family Labour,1,rice-maize-areca palm,3302.409517
Excluding Family Labour,1,rice-maize-areca palm,1098.882111
Excluding Family Labour,1,rice-maize-areca palm,-1187.641543
Excluding Family Labour,1,rice-maize-areca palm,5293.096767
Excluding Family Labour,1,rice-maize-areca palm,3710.664044
Excluding Family Labour,1,rice-maize-areca palm,11027.89548
Excluding Family Labour,1,rice-maize-areca palm,-4288.951142
Excluding Family Labour,1,rice-maize-areca palm,690.9320086
Excluding Family Labour,1,rice-maize-areca palm,1120.634903
Excluding Family Labour,1,rice-maize-areca palm,2459.697804
Excluding Family Labour,1,rice-maize-areca palm,5747.065742
Excluding Family Labour,1,rice-maize-areca palm,960.6580196
Excluding Family Labour,1,rice-maize-areca palm,-1155.241097
Excluding Family Labour,1,rice-maize-areca palm,912.0789853
Excluding Family Labour,1,rice-maize-areca palm,-463.2793986
Excluding Family Labour,1,rice-maize-areca palm,-201.3131319
Excluding Family Labour,1,rice-maize-areca palm,-4275.333023
Excluding Family Labour,1,rice-maize-areca palm,-3139.364156
Excluding Family Labour,1,rice-maize-areca palm,-1511.589095
Excluding Family Labour,1,rice-maize-areca palm,3763.300972
Excluding Family Labour,1,rice-maize-areca palm,2110.176857
Excluding Family Labour,1,rice-maize-areca palm,12414.94324
Excluding Family Labour,1,rice-maize-areca palm,282.6402621
Excluding Family Labour,1,rice-maize-areca palm,1477.768144
Excluding Family Labour,1,rice-maize-areca palm,1127.712407
Excluding Family Labour,1,rice-maize-areca palm,7435.013337
Excluding Family Labour,1,rice-maize-areca palm,7565.972294
Excluding Family Labour,1,rice-maize-areca palm,3305.511234
Excluding Family Labour,1,rice-maize-areca palm,11125.95134
Excluding Family Labour,1,rice-maize-areca palm,-4614.439828
Excluding Family Labour,1,rice-maize-areca palm,2540.354616
Excluding Family Labour,1,rice-maize-areca palm,2155.837907
Excluding Family Labour,1,rice-maize-areca palm,-937.3646331
Excluding Family Labour,1,rice-maize-areca palm,7544.235872
Excluding Family Labour,1,rice-maize-areca palm,1354.351736
Excluding Family Labour,1,rice-maize-areca palm,218.608835
Excluding Family Labour,1,rice-maize-areca palm,-219.5874985
Excluding Family Labour,1,rice-maize-areca palm,-6707.992253
Excluding Family Labour,1,rice-maize-areca palm,4177.666148
Excluding Family Labour,1,rice-maize-areca palm,2346.676933
Excluding Family Labour,1,rice-maize-areca palm,3086.146385
Excluding Family Labour,1,rice-maize-areca palm,-210.5896507
Excluding Family Labour,1,rice-maize-areca palm,1295.387716
Excluding Family Labour,1,rice-maize-areca palm,2025.604753
Excluding Family Labour,1,rice-maize-areca palm,3275.707287
Excluding Family Labour,1,rice-maize-areca palm,2547.082546
Excluding Family Labour,1,rice-maize-areca palm,-2252.93777
Excluding Family Labour,1,rice-maize-areca palm,-3255.625648
Excluding Family Labour,1,rice-maize-areca palm,5245.772847
Excluding Family Labour,1,rice-maize-areca palm,6063.00647
Excluding Family Labour,1,rice-maize-areca palm,13960.8926
Excluding Family Labour,1,rice-maize-areca palm,2890.334688
Excluding Family Labour,1,rice-maize-areca palm,1166.205467
Excluding Family Labour,1,rice-maize-areca palm,978.7252205
Excluding Family Labour,1,rice-maize-areca palm,6251.753077
Excluding Family Labour,1,rice-maize-areca palm,1092.551755
Excluding Family Labour,1,rice-maize-areca palm,5303.188653
Excluding Family Labour,1,rice-maize-areca palm,-2892.522516
Excluding Family Labour,1,rice-maize-areca palm,3732.128504
Excluding Family Labour,1,rice-maize-areca palm,-3806.947789
Excluding Family Labour,1,rice-maize-areca palm,-1915.673345
Excluding Family Labour,1,rice-maize-areca palm,13082.332
Excluding Family Labour,1,rice-maize-areca palm,718.5721266
Excluding Family Labour,1,rice-maize-areca palm,4926.530382
Excluding Family Labour,1,rice-maize-areca palm,6513.899759
Excluding Family Labour,1,rice-maize-areca palm,-2160.362668
Excluding Family Labour,1,rice-maize-areca palm,-2614.385936
Excluding Family Labour,1,rice-maize-areca palm,2919.209612
Excluding Family Labour,1,rice-maize-areca palm,-2832.862645
Excluding Family Labour,1,rice-maize-areca palm,4113.538042
Excluding Family Labour,1,rice-maize-areca palm,744.3492881
Excluding Family Labour,1,rice-maize-areca palm,9908.543512
Excluding Family Labour,1,rice-maize-areca palm,8394.396377
Excluding Family Labour,1,rice-maize-areca palm,-1212.777588
Excluding Family Labour,1,rice-maize-areca palm,-2717.659808
Excluding Family Labour,1,rice-maize-areca palm,1113.034507
Excluding Family Labour,1,rice-maize-areca palm,2314.022843
Excluding Family Labour,1,rice-maize-areca palm,4078.204892
Excluding Family Labour,1,rice-maize-areca palm,-5742.194839
Excluding Family Labour,1,rice-maize-areca palm,4906.267315
Excluding Family Labour,1,rice-maize-areca palm,-1173.307533
Excluding Family Labour,1,rice-maize-areca palm,16552.2142
Excluding Family Labour,1,rice-maize-areca palm,-4532.029551
Excluding Family Labour,1,rice-maize-areca palm,-6598.937953
Excluding Family Labour,1,rice-maize-areca palm,7895.404078
Excluding Family Labour,1,rice-maize-areca palm,1106.684021
Excluding Family Labour,1,rice-maize-areca palm,4561.661365
Excluding Family Labour,1,rice-maize-areca palm,4517.116995
Excluding Family Labour,1,rice-maize-areca palm,8934.103137
Excluding Family Labour,1,rice-maize-areca palm,-2967.684726
Excluding Family Labour,1,rice-maize-areca palm,-1276.515978
Excluding Family Labour,1,rice-maize-areca palm,2477.386211
Excluding Family Labour,1,rice-maize-areca palm,6163.108154
Excluding Family Labour,1,rice-maize-areca palm,-6497.52529
Excluding Family Labour,1,rice-maize-areca palm,5974.713196
Excluding Family Labour,1,rice-maize-areca palm,6345.534039
Excluding Family Labour,1,rice-maize-areca palm,2847.87517
Excluding Family Labour,1,rice-maize-areca palm,-2195.555364
Excluding Family Labour,1,rice-maize-areca palm,3605.41509
Excluding Family Labour,1,rice-maize-areca palm,7149.079115
Excluding Family Labour,1,rice-maize-areca palm,4584.424897
Excluding Family Labour,1,rice-maize-areca palm,-509.8303417
Excluding Family Labour,1,rice-maize-areca palm,4571.086105
Excluding Family Labour,1,rice-maize-areca palm,-2268.447775
Excluding Family Labour,1,rice-maize-areca palm,3184.56342
Excluding Family Labour,1,rice-maize-areca palm,11097.05283
Excluding Family Labour,1,rice-maize-areca palm,8755.426952
Excluding Family Labour,1,rice-maize-areca palm,-4701.562193
Excluding Family Labour,1,rice-maize-areca palm,5744.085155
Excluding Family Labour,1,rice-maize-areca palm,2372.307445
Excluding Family Labour,1,rice-maize-areca palm,-989.076049
Excluding Family Labour,1,rice-maize-areca palm,5192.8601
Excluding Family Labour,1,rice-maize-areca palm,3477.90088
Excluding Family Labour,1,rice-maize-areca palm,6399.975555
Excluding Family Labour,1,rice-maize-areca palm,-2902.373241
Excluding Family Labour,1,rice-maize-areca palm,1196.232458
Excluding Family Labour,1,rice-maize-areca palm,5263.448194
Excluding Family Labour,1,rice-maize-areca palm,-4200.570488
Excluding Family Labour,1,rice-maize-areca palm,1052.017647
Excluding Family Labour,1,rice-maize-areca palm,2682.74417
Excluding Family Labour,1,rice-maize-areca palm,-4922.370845
Excluding Family Labour,1,rice-maize-areca palm,3025.830264
Excluding Family Labour,1,rice-maize-areca palm,-4477.323526
Excluding Family Labour,1,rice-maize-areca palm,10377.02544
Excluding Family Labour,1,rice-maize-areca palm,7641.774703
Excluding Family Labour,1,rice-maize-areca palm,1218.752734
Excluding Family Labour,1,rice-maize-areca palm,-3068.959182
Excluding Family Labour,1,rice-maize-areca palm,8480.964303
Excluding Family Labour,1,rice-maize-areca palm,-1218.48681
Excluding Family Labour,1,rice-maize-areca palm,3580.576848
Excluding Family Labour,1,rice-maize-areca palm,9278.10962
Excluding Family Labour,1,rice-maize-areca palm,2890.925393
Excluding Family Labour,1,rice-maize-areca palm,3026.301844
Excluding Family Labour,1,rice-maize-areca palm,-799.7130637
Excluding Family Labour,1,rice-maize-areca palm,3782.312048
Excluding Family Labour,1,rice-maize-areca palm,9414.300907
Excluding Family Labour,1,rice-maize-areca palm,343.4881026
Excluding Family Labour,1,rice-maize-areca palm,-5480.205613
Excluding Family Labour,1,rice-maize-areca palm,873.7729333
Excluding Family Labour,1,rice-maize-areca palm,5645.256301
Excluding Family Labour,1,rice-maize-areca palm,4101.022426
Excluding Family Labour,1,rice-maize-areca palm,-7268.008173
Excluding Family Labour,1,rice-maize-areca palm,665.8299404
Excluding Family Labour,1,rice-maize-areca palm,-439.5919902
Excluding Family Labour,1,rice-maize-areca palm,1218.390481
Excluding Family Labour,1,rice-maize-areca palm,8599.254281
Excluding Family Labour,1,rice-maize-areca palm,1652.980387
Excluding Family Labour,1,rice-maize-areca palm,-2902.827037
Excluding Family Labour,1,rice-maize-areca palm,7946.192089
Excluding Family Labour,1,rice-maize-areca palm,-1841.494044
Excluding Family Labour,1,rice-maize-areca palm,-1285.039049
Excluding Family Labour,1,rice-maize-areca palm,-5045.599161
Excluding Family Labour,1,rice-maize-areca palm,2792.562493
Excluding Family Labour,1,rice-maize-areca palm,5156.846357
Excluding Family Labour,1,rice-maize-areca palm,1176.467984
Excluding Family Labour,1,rice-maize-areca palm,11276.85786
Excluding Family Labour,1,rice-maize-areca palm,-3180.126008
Excluding Family Labour,1,rice-maize-areca palm,-6196.631105
Excluding Family Labour,1,rice-maize-areca palm,-2309.541991
Excluding Family Labour,1,rice-maize-areca palm,1375.981901
Excluding Family Labour,1,rice-maize-areca palm,2480.928967
Excluding Family Labour,1,rice-maize-areca palm,5251.016053
Excluding Family Labour,1,rice-maize-areca palm,3631.307315
Excluding Family Labour,1,rice-maize-areca palm,7938.578217
Excluding Family Labour,1,rice-maize-areca palm,17021.29053
Excluding Family Labour,1,rice-maize-areca palm,2862.41046
Excluding Family Labour,1,rice-maize-areca palm,3672.668941
Excluding Family Labour,1,rice-maize-areca palm,6535.225828
Excluding Family Labour,1,rice-maize-areca palm,-131.2851409
Excluding Family Labour,1,rice-maize-areca palm,403.938176
Excluding Family Labour,1,rice-maize-areca palm,9908.204323
Excluding Family Labour,1,rice-maize-areca palm,2423.428804
Excluding Family Labour,1,rice-maize-areca palm,-33.14176426
Excluding Family Labour,1,rice-maize-areca palm,8380.497963
Excluding Family Labour,1,rice-maize-areca palm,-1637.873294
Excluding Family Labour,1,rice-maize-areca palm,2646.012573
Excluding Family Labour,1,rice-maize-areca palm,11082.54874
Excluding Family Labour,1,rice-maize-areca palm,-5487.850643
Excluding Family Labour,1,rice-maize-areca palm,-2785.738846
Excluding Family Labour,1,rice-maize-areca palm,1540.919893
Excluding Family Labour,1,rice-maize-areca palm,-3278.659997
Excluding Family Labour,1,rice-maize-areca palm,-1262.155205
Excluding Family Labour,1,rice-maize-areca palm,12933.87734
Excluding Family Labour,1,rice-maize-areca palm,1549.694505
Excluding Family Labour,1,rice-maize-areca palm,-888.4794321
Excluding Family Labour,1,rice-maize-areca palm,1917.217913
Excluding Family Labour,1,rice-maize-areca palm,2363.719284
Excluding Family Labour,1,rice-maize-areca palm,4818.363882
Excluding Family Labour,1,rice-maize-areca palm,15166.4189
Excluding Family Labour,1,rice-maize-areca palm,396.4187794
Excluding Family Labour,1,rice-maize-areca palm,1399.691225
Excluding Family Labour,1,rice-maize-areca palm,-3555.333801
Excluding Family Labour,1,rice-maize-areca palm,3135.238985
Excluding Family Labour,1,rice-maize-areca palm,-3692.525142
Excluding Family Labour,1,rice-maize-areca palm,1442.047333
Excluding Family Labour,1,rice-maize-areca palm,-4700.877557
Excluding Family Labour,1,rice-maize-areca palm,3438.837274
Excluding Family Labour,1,rice-maize-areca palm,4667.592696
Excluding Family Labour,1,rice-maize-areca palm,3182.28788
Excluding Family Labour,1,rice-maize-areca palm,962.1230321
Excluding Family Labour,1,rice-maize-areca palm,-111.9037824
Excluding Family Labour,1,rice-maize-areca palm,-1348.032561
Excluding Family Labour,1,rice-maize-areca palm,3182.816619
Excluding Family Labour,1,rice-maize-areca palm,8721.565132
Excluding Family Labour,1,rice-maize-areca palm,1492.299896
Excluding Family Labour,1,rice-maize-areca palm,11058.50324
Excluding Family Labour,1,rice-maize-areca palm,-2461.01916
Excluding Family Labour,1,rice-maize-areca palm,776.7872408
Excluding Family Labour,1,rice-maize-areca palm,-1027.98756
Excluding Family Labour,1,rice-maize-areca palm,1488.820081
Excluding Family Labour,1,rice-maize-areca palm,7676.354847
Excluding Family Labour,1,rice-maize-areca palm,5658.339017
Excluding Family Labour,1,rice-maize-areca palm,4830.203962
Excluding Family Labour,1,rice-maize-areca palm,3297.925648
Excluding Family Labour,1,rice-maize-areca palm,2795.714919
Excluding Family Labour,1,rice-maize-areca palm,-1694.61485
Excluding Family Labour,1,rice-maize-areca palm,1748.117939
Excluding Family Labour,1,rice-maize-areca palm,3117.797331
Excluding Family Labour,1,rice-maize-areca palm,1718.688998
Excluding Family Labour,1,rice-maize-areca palm,17349.64861
Excluding Family Labour,1,rice-maize-areca palm,8225.942536
Excluding Family Labour,1,rice-maize-areca palm,-252.5427137
Excluding Family Labour,1,rice-maize-areca palm,-3866.654738
Excluding Family Labour,1,rice-maize-areca palm,4646.045485
Excluding Family Labour,1,rice-maize-areca palm,4876.232077
Excluding Family Labour,1,rice-maize-areca palm,4401.657986
Excluding Family Labour,1,rice-maize-areca palm,383.2743292
Excluding Family Labour,1,rice-maize-areca palm,14178.04067
Excluding Family Labour,1,rice-maize-areca palm,5111.80698
Excluding Family Labour,1,rice-maize-areca palm,11652.03325
Excluding Family Labour,1,rice-maize-areca palm,4638.169213
Excluding Family Labour,1,rice-maize-areca palm,7426.019865
