Label,Desc,Decision Option,Tradeoff
Including Family Labour,2,rubber-areca palm-durian,7673.278297
Including Family Labour,2,rubber-areca palm-durian,22415.56071
Including Family Labour,2,rubber-areca palm-durian,6437.398082
Including Family Labour,2,rubber-areca palm-durian,4294.103843
Including Family Labour,2,rubber-areca palm-durian,9002.130933
Including Family Labour,2,rubber-areca palm-durian,10929.57332
Including Family Labour,2,rubber-areca palm-durian,24515.41473
Including Family Labour,2,rubber-areca palm-durian,5504.695358
Including Family Labour,2,rubber-areca palm-durian,7896.710725
Including Family Labour,2,rubber-areca palm-durian,9116.781808
Including Family Labour,2,rubber-areca palm-durian,12115.9286
Including Family Labour,2,rubber-areca palm-durian,17651.4962
Including Family Labour,2,rubber-areca palm-durian,7149.722415
Including Family Labour,2,rubber-areca palm-durian,8838.084667
Including Family Labour,2,rubber-areca palm-durian,3424.536786
Including Family Labour,2,rubber-areca palm-durian,7533.269969
Including Family Labour,2,rubber-areca palm-durian,13445.7124
Including Family Labour,2,rubber-areca palm-durian,8588.310204
Including Family Labour,2,rubber-areca palm-durian,8377.775111
Including Family Labour,2,rubber-areca palm-durian,11810.11395
Including Family Labour,2,rubber-areca palm-durian,13657.90438
Including Family Labour,2,rubber-areca palm-durian,7533.061635
Including Family Labour,2,rubber-areca palm-durian,13134.89924
Including Family Labour,2,rubber-areca palm-durian,12532.36391
Including Family Labour,2,rubber-areca palm-durian,23194.71457
Including Family Labour,2,rubber-areca palm-durian,20147.6084
Including Family Labour,2,rubber-areca palm-durian,12522.15054
Including Family Labour,2,rubber-areca palm-durian,12136.51837
Including Family Labour,2,rubber-areca palm-durian,9923.043147
Including Family Labour,2,rubber-areca palm-durian,14272.51561
Including Family Labour,2,rubber-areca palm-durian,15313.23322
Including Family Labour,2,rubber-areca palm-durian,10578.62193
Including Family Labour,2,rubber-areca palm-durian,11263.81394
Including Family Labour,2,rubber-areca palm-durian,8727.902634
Including Family Labour,2,rubber-areca palm-durian,26387.42774
Including Family Labour,2,rubber-areca palm-durian,9721.897017
Including Family Labour,2,rubber-areca palm-durian,15359.37305
Including Family Labour,2,rubber-areca palm-durian,11845.35839
Including Family Labour,2,rubber-areca palm-durian,18391.53951
Including Family Labour,2,rubber-areca palm-durian,18886.87882
Including Family Labour,2,rubber-areca palm-durian,25183.7285
Including Family Labour,2,rubber-areca palm-durian,23825.70052
Including Family Labour,2,rubber-areca palm-durian,12292.38503
Including Family Labour,2,rubber-areca palm-durian,20982.87311
Including Family Labour,2,rubber-areca palm-durian,37263.28613
Including Family Labour,2,rubber-areca palm-durian,23728.66179
Including Family Labour,2,rubber-areca palm-durian,9769.725798
Including Family Labour,2,rubber-areca palm-durian,10352.83957
Including Family Labour,2,rubber-areca palm-durian,19999.52944
Including Family Labour,2,rubber-areca palm-durian,16651.50555
Including Family Labour,2,rubber-areca palm-durian,10893.27276
Including Family Labour,2,rubber-areca palm-durian,14515.22437
Including Family Labour,2,rubber-areca palm-durian,3809.1163
Including Family Labour,2,rubber-areca palm-durian,30578.14272
Including Family Labour,2,rubber-areca palm-durian,19542.26144
Including Family Labour,2,rubber-areca palm-durian,10611.47894
Including Family Labour,2,rubber-areca palm-durian,21659.84829
Including Family Labour,2,rubber-areca palm-durian,8806.183169
Including Family Labour,2,rubber-areca palm-durian,5618.796984
Including Family Labour,2,rubber-areca palm-durian,15289.39096
Including Family Labour,2,rubber-areca palm-durian,13372.0755
Including Family Labour,2,rubber-areca palm-durian,22789.83473
Including Family Labour,2,rubber-areca palm-durian,17119.72776
Including Family Labour,2,rubber-areca palm-durian,6416.518493
Including Family Labour,2,rubber-areca palm-durian,11504.45262
Including Family Labour,2,rubber-areca palm-durian,7910.700324
Including Family Labour,2,rubber-areca palm-durian,22966.04278
Including Family Labour,2,rubber-areca palm-durian,11251.35323
Including Family Labour,2,rubber-areca palm-durian,24127.3857
Including Family Labour,2,rubber-areca palm-durian,6713.497215
Including Family Labour,2,rubber-areca palm-durian,12742.56132
Including Family Labour,2,rubber-areca palm-durian,7654.727416
Including Family Labour,2,rubber-areca palm-durian,9299.388272
Including Family Labour,2,rubber-areca palm-durian,33360.53996
Including Family Labour,2,rubber-areca palm-durian,19166.19642
Including Family Labour,2,rubber-areca palm-durian,26398.4094
Including Family Labour,2,rubber-areca palm-durian,12681.17903
Including Family Labour,2,rubber-areca palm-durian,6226.425347
Including Family Labour,2,rubber-areca palm-durian,22489.74911
Including Family Labour,2,rubber-areca palm-durian,15026.41067
Including Family Labour,2,rubber-areca palm-durian,15783.72429
Including Family Labour,2,rubber-areca palm-durian,10533.02718
Including Family Labour,2,rubber-areca palm-durian,10174.03414
Including Family Labour,2,rubber-areca palm-durian,17897.7238
Including Family Labour,2,rubber-areca palm-durian,12311.15961
Including Family Labour,2,rubber-areca palm-durian,9499.130264
Including Family Labour,2,rubber-areca palm-durian,6489.204928
Including Family Labour,2,rubber-areca palm-durian,8153.260523
Including Family Labour,2,rubber-areca palm-durian,14723.07798
Including Family Labour,2,rubber-areca palm-durian,14938.08374
Including Family Labour,2,rubber-areca palm-durian,6114.9709
Including Family Labour,2,rubber-areca palm-durian,15634.53945
Including Family Labour,2,rubber-areca palm-durian,5650.731795
Including Family Labour,2,rubber-areca palm-durian,11021.27733
Including Family Labour,2,rubber-areca palm-durian,12843.93817
Including Family Labour,2,rubber-areca palm-durian,12255.43477
Including Family Labour,2,rubber-areca palm-durian,11506.30891
Including Family Labour,2,rubber-areca palm-durian,3786.982591
Including Family Labour,2,rubber-areca palm-durian,7020.200073
Including Family Labour,2,rubber-areca palm-durian,14634.96597
Including Family Labour,2,rubber-areca palm-durian,11609.26025
Including Family Labour,2,rubber-areca palm-durian,2610.873914
Including Family Labour,2,rubber-areca palm-durian,6374.189965
Including Family Labour,2,rubber-areca palm-durian,10584.42583
Including Family Labour,2,rubber-areca palm-durian,5069.022052
Including Family Labour,2,rubber-areca palm-durian,12832.01779
Including Family Labour,2,rubber-areca palm-durian,14373.96304
Including Family Labour,2,rubber-areca palm-durian,10327.45371
Including Family Labour,2,rubber-areca palm-durian,17774.26119
Including Family Labour,2,rubber-areca palm-durian,10038.64685
Including Family Labour,2,rubber-areca palm-durian,12628.70854
Including Family Labour,2,rubber-areca palm-durian,24124.016
Including Family Labour,2,rubber-areca palm-durian,10041.0064
Including Family Labour,2,rubber-areca palm-durian,16883.13593
Including Family Labour,2,rubber-areca palm-durian,8195.549675
Including Family Labour,2,rubber-areca palm-durian,29265.33952
Including Family Labour,2,rubber-areca palm-durian,6984.61551
Including Family Labour,2,rubber-areca palm-durian,15990.11287
Including Family Labour,2,rubber-areca palm-durian,13519.04006
Including Family Labour,2,rubber-areca palm-durian,7773.527297
Including Family Labour,2,rubber-areca palm-durian,5040.676787
Including Family Labour,2,rubber-areca palm-durian,21919.72128
Including Family Labour,2,rubber-areca palm-durian,17149.17017
Including Family Labour,2,rubber-areca palm-durian,3973.200584
Including Family Labour,2,rubber-areca palm-durian,12284.6763
Including Family Labour,2,rubber-areca palm-durian,16815.85115
Including Family Labour,2,rubber-areca palm-durian,14285.90849
Including Family Labour,2,rubber-areca palm-durian,8517.315258
Including Family Labour,2,rubber-areca palm-durian,19513.27977
Including Family Labour,2,rubber-areca palm-durian,14495.06618
Including Family Labour,2,rubber-areca palm-durian,11848.37699
Including Family Labour,2,rubber-areca palm-durian,23818.42152
Including Family Labour,2,rubber-areca palm-durian,14374.43536
Including Family Labour,2,rubber-areca palm-durian,36296.5573
Including Family Labour,2,rubber-areca palm-durian,11061.61364
Including Family Labour,2,rubber-areca palm-durian,5043.270734
Including Family Labour,2,rubber-areca palm-durian,9329.506704
Including Family Labour,2,rubber-areca palm-durian,17532.08847
Including Family Labour,2,rubber-areca palm-durian,4278.078466
Including Family Labour,2,rubber-areca palm-durian,15365.38702
Including Family Labour,2,rubber-areca palm-durian,17918.11142
Including Family Labour,2,rubber-areca palm-durian,24008.11245
Including Family Labour,2,rubber-areca palm-durian,10788.32955
Including Family Labour,2,rubber-areca palm-durian,16009.08251
Including Family Labour,2,rubber-areca palm-durian,10206.33182
Including Family Labour,2,rubber-areca palm-durian,14208.36872
Including Family Labour,2,rubber-areca palm-durian,14876.42752
Including Family Labour,2,rubber-areca palm-durian,15706.36982
Including Family Labour,2,rubber-areca palm-durian,11872.71382
Including Family Labour,2,rubber-areca palm-durian,14687.27477
Including Family Labour,2,rubber-areca palm-durian,19199.46343
Including Family Labour,2,rubber-areca palm-durian,11431.19659
Including Family Labour,2,rubber-areca palm-durian,8314.39815
Including Family Labour,2,rubber-areca palm-durian,5281.728075
Including Family Labour,2,rubber-areca palm-durian,5876.614045
Including Family Labour,2,rubber-areca palm-durian,7617.908687
Including Family Labour,2,rubber-areca palm-durian,20851.23975
Including Family Labour,2,rubber-areca palm-durian,17653.39418
Including Family Labour,2,rubber-areca palm-durian,14324.84092
Including Family Labour,2,rubber-areca palm-durian,21168.88786
Including Family Labour,2,rubber-areca palm-durian,9852.30728
Including Family Labour,2,rubber-areca palm-durian,6398.437023
Including Family Labour,2,rubber-areca palm-durian,13520.96625
Including Family Labour,2,rubber-areca palm-durian,5914.163624
Including Family Labour,2,rubber-areca palm-durian,8250.117463
Including Family Labour,2,rubber-areca palm-durian,9654.637975
Including Family Labour,2,rubber-areca palm-durian,5647.795757
Including Family Labour,2,rubber-areca palm-durian,3273.913172
Including Family Labour,2,rubber-areca palm-durian,12809.95921
Including Family Labour,2,rubber-areca palm-durian,54768.49395
Including Family Labour,2,rubber-areca palm-durian,8766.407038
Including Family Labour,2,rubber-areca palm-durian,39031.97308
Including Family Labour,2,rubber-areca palm-durian,3475.100983
Including Family Labour,2,rubber-areca palm-durian,37.14613946
Including Family Labour,2,rubber-areca palm-durian,5275.101112
Including Family Labour,2,rubber-areca palm-durian,10335.87663
Including Family Labour,2,rubber-areca palm-durian,16117.05998
Including Family Labour,2,rubber-areca palm-durian,7305.913683
Including Family Labour,2,rubber-areca palm-durian,6574.072774
Including Family Labour,2,rubber-areca palm-durian,7962.360642
Including Family Labour,2,rubber-areca palm-durian,25053.2039
Including Family Labour,2,rubber-areca palm-durian,13592.30014
Including Family Labour,2,rubber-areca palm-durian,10786.96569
Including Family Labour,2,rubber-areca palm-durian,24101.11689
Including Family Labour,2,rubber-areca palm-durian,43846.34564
Including Family Labour,2,rubber-areca palm-durian,10671.77608
Including Family Labour,2,rubber-areca palm-durian,8010.603943
Including Family Labour,2,rubber-areca palm-durian,7012.191499
Including Family Labour,2,rubber-areca palm-durian,9695.607707
Including Family Labour,2,rubber-areca palm-durian,11265.57992
Including Family Labour,2,rubber-areca palm-durian,16039.23326
Including Family Labour,2,rubber-areca palm-durian,16626.45648
Including Family Labour,2,rubber-areca palm-durian,17039.65279
Including Family Labour,2,rubber-areca palm-durian,19112.47158
Including Family Labour,2,rubber-areca palm-durian,24106.6161
Including Family Labour,2,rubber-areca palm-durian,9354.042634
Including Family Labour,2,rubber-areca palm-durian,11298.1972
Including Family Labour,2,rubber-areca palm-durian,12785.44351
Including Family Labour,2,rubber-areca palm-durian,20122.68638
Including Family Labour,2,rubber-areca palm-durian,16480.10214
Including Family Labour,2,rubber-areca palm-durian,4146.814921
Including Family Labour,2,rubber-areca palm-durian,18811.04971
Including Family Labour,2,rubber-areca palm-durian,7376.743569
Including Family Labour,2,rubber-areca palm-durian,4493.862136
Including Family Labour,2,rubber-areca palm-durian,7007.836924
Including Family Labour,2,rubber-areca palm-durian,10777.78306
